zip,count,rate_10k,date
97836,-1,-1,2020-06-17
97838,106,41.8,2020-06-17
97844,-1,-1,2020-06-17
97845,-1,-1,2020-06-17
97846,-1,-1,2020-06-17
97850,95,56,2020-06-17
97862,15,12.9,2020-06-17
97865,0,0,2020-06-17
97868,-1,-1,2020-06-17
97869,0,0,2020-06-17
97875,-1,-1,2020-06-17
97882,38,49,2020-06-17
97883,-1,-1,2020-06-17
97885,0,0,2020-06-17
97886,-1,-1,2020-06-17
97913,-1,-1,2020-06-17
97914,29,15.1,2020-06-17
97918,-1,-1,2020-06-17
97002,12,21.3,2020-06-24
97003,53,20.5,2020-06-24
97004,-1,-1,2020-06-24
97005,46,18.5,2020-06-24
97006,69,10.9,2020-06-24
97007,70,10.5,2020-06-24
97008,24,8.3,2020-06-24
97009,-1,-1,2020-06-24
97013,111,48.9,2020-06-24
97014,-1,-1,2020-06-24
97015,27,13.8,2020-06-24
97016,-1,-1,2020-06-24
97017,-1,-1,2020-06-24
97018,-1,-1,2020-06-24
97019,-1,-1,2020-06-24
97021,0,0,2020-06-24
97022,0,0,2020-06-24
97023,10,10.2,2020-06-24
97024,95,92.8,2020-06-24
97026,50,131.1,2020-06-24
97027,17,14,2020-06-24
97030,108,29.4,2020-06-24
97031,75,40.8,2020-06-24
97032,29,57.5,2020-06-24
97034,12,6.3,2020-06-24
97035,24,10,2020-06-24
97038,45,29.8,2020-06-24
97040,-1,-1,2020-06-24
97041,-1,-1,2020-06-24
97042,-1,-1,2020-06-24
97045,84,16.4,2020-06-24
97048,-1,-1,2020-06-24
97049,0,0,2020-06-24
97051,-1,-1,2020-06-24
97053,-1,-1,2020-06-24
97054,0,0,2020-06-24
97055,20,11.5,2020-06-24
97056,10,8.7,2020-06-24
97058,45,22.7,2020-06-24
97060,57,26.9,2020-06-24
97062,68,24.8,2020-06-24
97063,0,0,2020-06-24
97064,-1,-1,2020-06-24
97067,0,0,2020-06-24
97068,15,5.3,2020-06-24
97070,25,11.9,2020-06-24
97071,250,86.8,2020-06-24
97078,59,27.5,2020-06-24
97080,114,27.9,2020-06-24
97086,40,15.4,2020-06-24
97089,16,13.3,2020-06-24
97101,-1,-1,2020-06-24
97103,24,14.2,2020-06-24
97106,-1,-1,2020-06-24
97107,0,0,2020-06-24
97110,0,0,2020-06-24
97111,0,0,2020-06-24
97112,0,0,2020-06-24
97113,91,64.3,2020-06-24
97114,-1,-1,2020-06-24
97115,-1,-1,2020-06-24
97116,107,44.4,2020-06-24
97119,-1,-1,2020-06-24
97121,-1,-1,2020-06-24
97123,174,39.1,2020-06-24
97124,90,18.6,2020-06-24
97127,-1,-1,2020-06-24
97128,40,11.1,2020-06-24
97131,-1,-1,2020-06-24
97132,37,13.1,2020-06-24
97133,-1,-1,2020-06-24
97136,0,0,2020-06-24
97137,0,0,2020-06-24
97138,-1,-1,2020-06-24
97140,26,11.1,2020-06-24
97141,-1,-1,2020-06-24
97146,13,22,2020-06-24
97148,-1,-1,2020-06-24
97201,16,10.3,2020-06-24
97202,36,9.3,2020-06-24
97203,82,26.4,2020-06-24
97204,-1,-1,2020-06-24
97205,-1,-1,2020-06-24
97206,78,16.4,2020-06-24
97209,29,19.4,2020-06-24
97210,-1,-1,2020-06-24
97211,50,16,2020-06-24
97212,19,7.9,2020-06-24
97213,51,17.5,2020-06-24
97214,50,21,2020-06-24
97215,15,9.2,2020-06-24
97216,40,25.7,2020-06-24
97217,56,17.8,2020-06-24
97218,33,22.7,2020-06-24
97219,51,13.2,2020-06-24
97220,74,26,2020-06-24
97221,11,9.5,2020-06-24
97222,69,19.7,2020-06-24
97223,77,16.5,2020-06-24
97224,36,11.6,2020-06-24
97225,29,12,2020-06-24
97227,-1,-1,2020-06-24
97229,49,8.4,2020-06-24
97230,128,32.2,2020-06-24
97231,-1,-1,2020-06-24
97232,11,9.6,2020-06-24
97233,208,52.8,2020-06-24
97236,305,82.8,2020-06-24
97239,-1,-1,2020-06-24
97266,90,27,2020-06-24
97267,55,17.8,2020-06-24
97301,177,33.1,2020-06-24
97302,85,22.9,2020-06-24
97303,143,37,2020-06-24
97304,93,32.7,2020-06-24
97305,158,39.3,2020-06-24
97306,84,30.7,2020-06-24
97317,79,32.4,2020-06-24
97321,36,14.4,2020-06-24
97322,40,11.8,2020-06-24
97324,0,0,2020-06-24
97325,17,25.7,2020-06-24
97327,-1,-1,2020-06-24
97330,45,10.9,2020-06-24
97331,-1,-1,2020-06-24
97333,11,5.1,2020-06-24
97338,11,5.5,2020-06-24
97341,-1,-1,2020-06-24
97344,0,0,2020-06-24
97347,-1,-1,2020-06-24
97348,-1,-1,2020-06-24
97351,17,16.5,2020-06-24
97352,-1,-1,2020-06-24
97355,41,14.3,2020-06-24
97358,0,0,2020-06-24
97360,-1,-1,2020-06-24
97361,-1,-1,2020-06-24
97362,17,39.2,2020-06-24
97365,246,229,2020-06-24
97366,-1,-1,2020-06-24
97367,10,10.6,2020-06-24
97368,-1,-1,2020-06-24
97370,-1,-1,2020-06-24
97374,-1,-1,2020-06-24
97375,-1,-1,2020-06-24
97376,0,0,2020-06-24
97378,-1,-1,2020-06-24
97380,-1,-1,2020-06-24
97381,42,28.6,2020-06-24
97383,23,24,2020-06-24
97385,14,43,2020-06-24
97386,-1,-1,2020-06-24
97389,-1,-1,2020-06-24
97391,-1,-1,2020-06-24
97392,10,19.3,2020-06-24
97394,-1,-1,2020-06-24
97396,-1,-1,2020-06-24
97401,19,4.7,2020-06-24
97402,25,5,2020-06-24
97403,-1,-1,2020-06-24
97404,-1,-1,2020-06-24
97405,10,2.2,2020-06-24
97408,-1,-1,2020-06-24
97411,0,0,2020-06-24
97415,-1,-1,2020-06-24
97417,-1,-1,2020-06-24
97419,0,0,2020-06-24
97420,-1,-1,2020-06-24
97423,0,0,2020-06-24
97424,-1,-1,2020-06-24
97426,-1,-1,2020-06-24
97431,0,0,2020-06-24
97435,0,0,2020-06-24
97437,0,0,2020-06-24
97438,-1,-1,2020-06-24
97439,-1,-1,2020-06-24
97442,0,0,2020-06-24
97443,0,0,2020-06-24
97444,-1,-1,2020-06-24
97446,-1,-1,2020-06-24
97448,-1,-1,2020-06-24
97449,0,0,2020-06-24
97452,0,0,2020-06-24
97454,0,0,2020-06-24
97455,0,0,2020-06-24
97456,0,0,2020-06-24
97457,-1,-1,2020-06-24
97458,0,0,2020-06-24
97459,27,19.2,2020-06-24
97462,-1,-1,2020-06-24
97463,0,0,2020-06-24
97465,0,0,2020-06-24
97467,-1,-1,2020-06-24
97469,-1,-1,2020-06-24
97470,-1,-1,2020-06-24
97471,-1,-1,2020-06-24
97477,10,2.7,2020-06-24
97478,13,3.5,2020-06-24
97479,-1,-1,2020-06-24
97487,-1,-1,2020-06-24
97488,0,0,2020-06-24
97495,-1,-1,2020-06-24
97496,-1,-1,2020-06-24
97497,0,0,2020-06-24
97498,0,0,2020-06-24
97499,0,0,2020-06-24
97501,20,4.7,2020-06-24
97502,19,6.9,2020-06-24
97503,11,10.4,2020-06-24
97504,21,4.7,2020-06-24
97520,10,4.1,2020-06-24
97523,-1,-1,2020-06-24
97524,-1,-1,2020-06-24
97525,-1,-1,2020-06-24
97526,13,3.8,2020-06-24
97527,-1,-1,2020-06-24
97530,0,0,2020-06-24
97532,0,0,2020-06-24
97535,-1,-1,2020-06-24
97537,0,0,2020-06-24
97538,0,0,2020-06-24
97539,0,0,2020-06-24
97540,-1,-1,2020-06-24
97541,0,0,2020-06-24
97544,0,0,2020-06-24
97601,42,18.7,2020-06-24
97603,32,10.8,2020-06-24
97623,-1,-1,2020-06-24
97624,-1,-1,2020-06-24
97630,-1,-1,2020-06-24
97632,-1,-1,2020-06-24
97633,-1,-1,2020-06-24
97641,0,0,2020-06-24
97701,39,6.6,2020-06-24
97702,41,10.1,2020-06-24
97703,17,5.1,2020-06-24
97707,-1,-1,2020-06-24
97708,-1,-1,2020-06-24
97720,-1,-1,2020-06-24
97734,-1,-1,2020-06-24
97738,0,0,2020-06-24
97739,-1,-1,2020-06-24
97741,23,19.3,2020-06-24
97753,0,0,2020-06-24
97754,-1,-1,2020-06-24
97756,38,11.3,2020-06-24
97759,-1,-1,2020-06-24
97760,-1,-1,2020-06-24
97761,49,122.9,2020-06-24
97801,13,6,2020-06-24
97813,-1,-1,2020-06-24
97814,-1,-1,2020-06-24
97818,16,38.5,2020-06-24
97820,0,0,2020-06-24
97824,-1,-1,2020-06-24
97826,0,0,2020-06-24
97827,-1,-1,2020-06-24
97828,-1,-1,2020-06-24
97836,-1,-1,2020-06-24
97838,174,68.6,2020-06-24
97844,12,31.5,2020-06-24
97845,-1,-1,2020-06-24
97846,-1,-1,2020-06-24
97850,230,135.7,2020-06-24
97862,16,13.7,2020-06-24
97865,0,0,2020-06-24
97868,-1,-1,2020-06-24
97869,0,0,2020-06-24
97875,12,46,2020-06-24
97882,53,68.3,2020-06-24
97883,-1,-1,2020-06-24
97885,-1,-1,2020-06-24
97886,-1,-1,2020-06-24
97913,-1,-1,2020-06-24
97914,40,20.8,2020-06-24
97918,-1,-1,2020-06-24
97002,13,23.1,2020-07-01
97003,62,24,2020-07-01
97004,-1,-1,2020-07-01
97005,48,19.3,2020-07-01
97006,94,14.9,2020-07-01
97007,83,12.4,2020-07-01
97008,30,10.4,2020-07-01
97009,11,14.2,2020-07-01
97013,118,52,2020-07-01
97014,-1,-1,2020-07-01
97015,34,17.4,2020-07-01
97016,-1,-1,2020-07-01
97017,-1,-1,2020-07-01
97018,-1,-1,2020-07-01
97019,-1,-1,2020-07-01
97021,0,0,2020-07-01
97022,0,0,2020-07-01
97023,10,10.2,2020-07-01
97024,103,100.6,2020-07-01
97026,50,131.1,2020-07-01
97027,22,18.1,2020-07-01
97030,126,34.3,2020-07-01
97031,75,40.8,2020-07-01
97032,32,63.5,2020-07-01
97034,22,11.6,2020-07-01
97035,34,14.2,2020-07-01
97038,48,31.8,2020-07-01
97040,-1,-1,2020-07-01
97041,-1,-1,2020-07-01
97042,-1,-1,2020-07-01
97045,105,20.4,2020-07-01
97048,-1,-1,2020-07-01
97049,0,0,2020-07-01
97051,-1,-1,2020-07-01
97053,-1,-1,2020-07-01
97054,0,0,2020-07-01
97055,21,12.1,2020-07-01
97056,10,8.7,2020-07-01
97058,64,32.3,2020-07-01
97060,69,32.5,2020-07-01
97062,93,33.9,2020-07-01
97063,0,0,2020-07-01
97064,-1,-1,2020-07-01
97067,0,0,2020-07-01
97068,20,7.1,2020-07-01
97070,28,13.4,2020-07-01
97071,286,99.3,2020-07-01
97078,82,38.3,2020-07-01
97080,144,35.2,2020-07-01
97086,46,17.7,2020-07-01
97089,19,15.9,2020-07-01
97101,-1,-1,2020-07-01
97103,26,15.4,2020-07-01
97106,-1,-1,2020-07-01
97107,0,0,2020-07-01
97110,0,0,2020-07-01
97111,0,0,2020-07-01
97112,0,0,2020-07-01
97113,116,82,2020-07-01
97114,-1,-1,2020-07-01
97115,-1,-1,2020-07-01
97116,120,49.8,2020-07-01
97119,-1,-1,2020-07-01
97121,-1,-1,2020-07-01
97123,203,45.6,2020-07-01
97124,102,21.1,2020-07-01
97127,-1,-1,2020-07-01
97128,46,12.7,2020-07-01
97131,-1,-1,2020-07-01
97132,41,14.5,2020-07-01
97133,-1,-1,2020-07-01
97136,0,0,2020-07-01
97137,0,0,2020-07-01
97138,-1,-1,2020-07-01
97140,33,14.1,2020-07-01
97141,-1,-1,2020-07-01
97146,14,23.7,2020-07-01
97148,-1,-1,2020-07-01
97201,17,11,2020-07-01
97202,42,10.8,2020-07-01
97203,97,31.3,2020-07-01
97204,-1,-1,2020-07-01
97205,-1,-1,2020-07-01
97206,92,19.3,2020-07-01
97209,34,22.7,2020-07-01
97210,-1,-1,2020-07-01
97211,57,18.2,2020-07-01
97212,25,10.4,2020-07-01
97213,56,19.2,2020-07-01
97214,56,23.5,2020-07-01
97215,18,11,2020-07-01
97216,44,28.2,2020-07-01
97217,69,22,2020-07-01
97218,38,26.1,2020-07-01
97219,76,19.6,2020-07-01
97220,81,28.4,2020-07-01
97221,11,9.5,2020-07-01
97222,79,22.6,2020-07-01
97223,87,18.6,2020-07-01
97224,51,16.4,2020-07-01
97225,35,14.5,2020-07-01
97227,-1,-1,2020-07-01
97229,60,10.3,2020-07-01
97230,154,38.7,2020-07-01
97231,-1,-1,2020-07-01
97232,12,10.5,2020-07-01
97233,245,62.2,2020-07-01
97236,336,91.2,2020-07-01
97239,-1,-1,2020-07-01
97266,109,32.7,2020-07-01
97267,65,21.1,2020-07-01
97301,192,35.9,2020-07-01
97302,94,25.3,2020-07-01
97303,151,39.1,2020-07-01
97304,97,34.1,2020-07-01
97305,192,47.8,2020-07-01
97306,93,34,2020-07-01
97317,86,35.3,2020-07-01
97321,38,15.2,2020-07-01
97322,44,12.9,2020-07-01
97324,0,0,2020-07-01
97325,18,27.2,2020-07-01
97327,-1,-1,2020-07-01
97330,45,10.9,2020-07-01
97331,-1,-1,2020-07-01
97333,12,5.6,2020-07-01
97338,13,6.5,2020-07-01
97341,-1,-1,2020-07-01
97344,0,0,2020-07-01
97347,-1,-1,2020-07-01
97348,-1,-1,2020-07-01
97351,17,16.5,2020-07-01
97352,-1,-1,2020-07-01
97355,48,16.8,2020-07-01
97358,0,0,2020-07-01
97360,-1,-1,2020-07-01
97361,-1,-1,2020-07-01
97362,19,43.8,2020-07-01
97365,269,250.4,2020-07-01
97366,-1,-1,2020-07-01
97367,-1,-1,2020-07-01
97368,-1,-1,2020-07-01
97370,11,13.3,2020-07-01
97374,-1,-1,2020-07-01
97375,-1,-1,2020-07-01
97376,0,0,2020-07-01
97378,-1,-1,2020-07-01
97380,-1,-1,2020-07-01
97381,42,28.6,2020-07-01
97383,23,24,2020-07-01
97385,14,43,2020-07-01
97386,-1,-1,2020-07-01
97389,-1,-1,2020-07-01
97391,-1,-1,2020-07-01
97392,11,21.2,2020-07-01
97394,-1,-1,2020-07-01
97396,-1,-1,2020-07-01
97401,29,7.2,2020-07-01
97402,26,5.2,2020-07-01
97403,-1,-1,2020-07-01
97404,-1,-1,2020-07-01
97405,18,4,2020-07-01
97408,-1,-1,2020-07-01
97411,0,0,2020-07-01
97415,-1,-1,2020-07-01
97417,-1,-1,2020-07-01
97419,0,0,2020-07-01
97420,-1,-1,2020-07-01
97423,-1,-1,2020-07-01
97424,-1,-1,2020-07-01
97426,-1,-1,2020-07-01
97431,0,0,2020-07-01
97435,0,0,2020-07-01
97437,0,0,2020-07-01
97438,-1,-1,2020-07-01
97439,-1,-1,2020-07-01
97442,0,0,2020-07-01
97443,0,0,2020-07-01
97444,-1,-1,2020-07-01
97446,-1,-1,2020-07-01
97448,-1,-1,2020-07-01
97449,0,0,2020-07-01
97452,0,0,2020-07-01
97454,0,0,2020-07-01
97455,-1,-1,2020-07-01
97456,0,0,2020-07-01
97457,-1,-1,2020-07-01
97458,0,0,2020-07-01
97459,32,22.7,2020-07-01
97462,-1,-1,2020-07-01
97463,-1,-1,2020-07-01
97465,0,0,2020-07-01
97467,-1,-1,2020-07-01
97469,-1,-1,2020-07-01
97470,-1,-1,2020-07-01
97471,-1,-1,2020-07-01
97477,11,3,2020-07-01
97478,19,5.1,2020-07-01
97479,-1,-1,2020-07-01
97487,-1,-1,2020-07-01
97488,0,0,2020-07-01
97495,-1,-1,2020-07-01
97496,-1,-1,2020-07-01
97497,0,0,2020-07-01
97498,0,0,2020-07-01
97499,0,0,2020-07-01
97501,28,6.7,2020-07-01
97502,20,7.2,2020-07-01
97503,14,13.3,2020-07-01
97504,23,5.2,2020-07-01
97520,10,4.1,2020-07-01
97523,-1,-1,2020-07-01
97524,-1,-1,2020-07-01
97525,-1,-1,2020-07-01
97526,13,3.8,2020-07-01
97527,-1,-1,2020-07-01
97530,0,0,2020-07-01
97532,-1,-1,2020-07-01
97535,-1,-1,2020-07-01
97537,0,0,2020-07-01
97538,0,0,2020-07-01
97539,0,0,2020-07-01
97540,-1,-1,2020-07-01
97541,0,0,2020-07-01
97544,0,0,2020-07-01
97601,45,20,2020-07-01
97603,41,13.9,2020-07-01
97623,-1,-1,2020-07-01
97624,-1,-1,2020-07-01
97630,14,27.5,2020-07-01
97632,-1,-1,2020-07-01
97633,-1,-1,2020-07-01
97641,0,0,2020-07-01
97701,46,7.8,2020-07-01
97702,49,12.1,2020-07-01
97703,23,6.9,2020-07-01
97707,-1,-1,2020-07-01
97708,-1,-1,2020-07-01
97720,-1,-1,2020-07-01
97734,10,35.9,2020-07-01
97738,0,0,2020-07-01
97739,-1,-1,2020-07-01
97741,31,26,2020-07-01
97753,0,0,2020-07-01
97754,10,5.4,2020-07-01
97756,41,12.2,2020-07-01
97759,-1,-1,2020-07-01
97760,-1,-1,2020-07-01
97761,59,148,2020-07-01
97801,35,16.3,2020-07-01
97813,-1,-1,2020-07-01
97814,-1,-1,2020-07-01
97818,28,67.3,2020-07-01
97820,0,0,2020-07-01
97824,-1,-1,2020-07-01
97826,-1,-1,2020-07-01
97827,-1,-1,2020-07-01
97828,-1,-1,2020-07-01
97836,-1,-1,2020-07-01
97838,314,123.9,2020-07-01
97844,25,65.7,2020-07-01
97845,-1,-1,2020-07-01
97846,-1,-1,2020-07-01
97850,284,167.5,2020-07-01
97862,16,13.7,2020-07-01
97865,0,0,2020-07-01
97868,-1,-1,2020-07-01
97869,0,0,2020-07-01
97875,16,61.3,2020-07-01
97882,79,101.8,2020-07-01
97883,-1,-1,2020-07-01
97885,-1,-1,2020-07-01
97886,-1,-1,2020-07-01
97913,19,34.4,2020-07-01
97914,63,32.8,2020-07-01
97918,15,33.1,2020-07-01
97002,13,23.1,2020-07-08
97003,75,29,2020-07-08
97004,10,22.8,2020-07-08
97005,66,26.5,2020-07-08
97006,128,20.3,2020-07-08
97007,96,14.3,2020-07-08
97008,45,15.5,2020-07-08
97009,14,18,2020-07-08
97013,127,56,2020-07-08
97014,-1,-1,2020-07-08
97015,40,20.5,2020-07-08
97016,-1,-1,2020-07-08
97017,-1,-1,2020-07-08
97018,-1,-1,2020-07-08
97019,-1,-1,2020-07-08
97021,0,0,2020-07-08
97022,-1,-1,2020-07-08
97023,10,10.2,2020-07-08
97024,109,106.4,2020-07-08
97026,51,133.7,2020-07-08
97027,29,23.9,2020-07-08
97030,158,43.1,2020-07-08
97031,81,44.1,2020-07-08
97032,44,87.2,2020-07-08
97034,26,13.8,2020-07-08
97035,41,17.1,2020-07-08
97038,53,35.1,2020-07-08
97040,-1,-1,2020-07-08
97041,-1,-1,2020-07-08
97042,11,37.6,2020-07-08
97045,137,26.7,2020-07-08
97048,-1,-1,2020-07-08
97049,0,0,2020-07-08
97051,-1,-1,2020-07-08
97053,-1,-1,2020-07-08
97054,0,0,2020-07-08
97055,21,12.1,2020-07-08
97056,13,11.3,2020-07-08
97058,85,42.8,2020-07-08
97060,81,38.2,2020-07-08
97062,107,39,2020-07-08
97063,0,0,2020-07-08
97064,-1,-1,2020-07-08
97067,0,0,2020-07-08
97068,25,8.8,2020-07-08
97070,43,20.5,2020-07-08
97071,325,112.8,2020-07-08
97078,99,46.2,2020-07-08
97080,153,37.4,2020-07-08
97086,58,22.3,2020-07-08
97089,23,19.2,2020-07-08
97101,-1,-1,2020-07-08
97103,28,16.6,2020-07-08
97106,-1,-1,2020-07-08
97107,0,0,2020-07-08
97110,0,0,2020-07-08
97111,0,0,2020-07-08
97112,0,0,2020-07-08
97113,140,98.9,2020-07-08
97114,12,25.2,2020-07-08
97115,-1,-1,2020-07-08
97116,140,58.1,2020-07-08
97119,-1,-1,2020-07-08
97121,-1,-1,2020-07-08
97123,256,57.5,2020-07-08
97124,128,26.5,2020-07-08
97127,-1,-1,2020-07-08
97128,54,14.9,2020-07-08
97131,-1,-1,2020-07-08
97132,48,17,2020-07-08
97133,-1,-1,2020-07-08
97136,-1,-1,2020-07-08
97137,-1,-1,2020-07-08
97138,-1,-1,2020-07-08
97140,39,16.6,2020-07-08
97141,-1,-1,2020-07-08
97146,16,27.1,2020-07-08
97148,-1,-1,2020-07-08
97201,23,14.9,2020-07-08
97202,47,12.1,2020-07-08
97203,117,37.7,2020-07-08
97204,-1,-1,2020-07-08
97205,-1,-1,2020-07-08
97206,112,23.5,2020-07-08
97209,46,30.8,2020-07-08
97210,13,11.9,2020-07-08
97211,72,23,2020-07-08
97212,32,13.3,2020-07-08
97213,63,21.6,2020-07-08
97214,67,28.1,2020-07-08
97215,20,12.2,2020-07-08
97216,49,31.4,2020-07-08
97217,75,23.9,2020-07-08
97218,40,27.5,2020-07-08
97219,86,22.2,2020-07-08
97220,102,35.8,2020-07-08
97221,12,10.3,2020-07-08
97222,88,25.2,2020-07-08
97223,106,22.7,2020-07-08
97224,60,19.3,2020-07-08
97225,46,19,2020-07-08
97227,-1,-1,2020-07-08
97229,72,12.4,2020-07-08
97230,182,45.8,2020-07-08
97231,-1,-1,2020-07-08
97232,15,13.1,2020-07-08
97233,293,74.4,2020-07-08
97236,370,100.4,2020-07-08
97239,-1,-1,2020-07-08
97266,130,39,2020-07-08
97267,79,25.6,2020-07-08
97301,216,40.4,2020-07-08
97302,103,27.7,2020-07-08
97303,175,45.3,2020-07-08
97304,107,37.6,2020-07-08
97305,227,56.5,2020-07-08
97306,98,35.8,2020-07-08
97317,98,40.2,2020-07-08
97321,41,16.4,2020-07-08
97322,56,16.5,2020-07-08
97324,0,0,2020-07-08
97325,20,30.2,2020-07-08
97327,-1,-1,2020-07-08
97330,51,12.3,2020-07-08
97331,-1,-1,2020-07-08
97333,16,7.5,2020-07-08
97338,14,7,2020-07-08
97341,-1,-1,2020-07-08
97344,0,0,2020-07-08
97347,-1,-1,2020-07-08
97348,-1,-1,2020-07-08
97351,23,22.3,2020-07-08
97352,10,17.8,2020-07-08
97355,51,17.8,2020-07-08
97358,0,0,2020-07-08
97360,-1,-1,2020-07-08
97361,13,11.5,2020-07-08
97362,19,43.8,2020-07-08
97365,298,277.4,2020-07-08
97366,-1,-1,2020-07-08
97367,12,12.7,2020-07-08
97368,-1,-1,2020-07-08
97370,12,14.5,2020-07-08
97374,-1,-1,2020-07-08
97375,-1,-1,2020-07-08
97376,0,0,2020-07-08
97378,-1,-1,2020-07-08
97380,-1,-1,2020-07-08
97381,46,31.3,2020-07-08
97383,28,29.2,2020-07-08
97385,15,46.1,2020-07-08
97386,-1,-1,2020-07-08
97389,-1,-1,2020-07-08
97391,10,18.7,2020-07-08
97392,13,25,2020-07-08
97394,-1,-1,2020-07-08
97396,-1,-1,2020-07-08
97401,47,11.6,2020-07-08
97402,47,9.3,2020-07-08
97403,14,12,2020-07-08
97404,14,4.3,2020-07-08
97405,24,5.4,2020-07-08
97408,-1,-1,2020-07-08
97411,0,0,2020-07-08
97415,-1,-1,2020-07-08
97417,-1,-1,2020-07-08
97419,0,0,2020-07-08
97420,-1,-1,2020-07-08
97423,-1,-1,2020-07-08
97424,-1,-1,2020-07-08
97426,-1,-1,2020-07-08
97431,0,0,2020-07-08
97435,-1,-1,2020-07-08
97437,0,0,2020-07-08
97438,-1,-1,2020-07-08
97439,-1,-1,2020-07-08
97442,0,0,2020-07-08
97443,0,0,2020-07-08
97444,-1,-1,2020-07-08
97446,-1,-1,2020-07-08
97448,-1,-1,2020-07-08
97449,0,0,2020-07-08
97452,0,0,2020-07-08
97454,0,0,2020-07-08
97455,-1,-1,2020-07-08
97456,0,0,2020-07-08
97457,-1,-1,2020-07-08
97458,0,0,2020-07-08
97459,33,23.4,2020-07-08
97462,-1,-1,2020-07-08
97463,-1,-1,2020-07-08
97465,0,0,2020-07-08
97467,-1,-1,2020-07-08
97469,-1,-1,2020-07-08
97470,12,6,2020-07-08
97471,11,3.8,2020-07-08
97477,16,4.3,2020-07-08
97478,25,6.8,2020-07-08
97479,-1,-1,2020-07-08
97487,-1,-1,2020-07-08
97488,-1,-1,2020-07-08
97495,-1,-1,2020-07-08
97496,-1,-1,2020-07-08
97497,0,0,2020-07-08
97498,0,0,2020-07-08
97499,0,0,2020-07-08
97501,37,8.8,2020-07-08
97502,27,9.7,2020-07-08
97503,20,19,2020-07-08
97504,32,7.2,2020-07-08
97520,11,4.5,2020-07-08
97523,-1,-1,2020-07-08
97524,-1,-1,2020-07-08
97525,-1,-1,2020-07-08
97526,23,6.7,2020-07-08
97527,13,3.9,2020-07-08
97530,-1,-1,2020-07-08
97532,-1,-1,2020-07-08
97535,-1,-1,2020-07-08
97537,-1,-1,2020-07-08
97538,0,0,2020-07-08
97539,-1,-1,2020-07-08
97540,-1,-1,2020-07-08
97541,0,0,2020-07-08
97544,0,0,2020-07-08
97601,48,21.4,2020-07-08
97603,47,15.9,2020-07-08
97623,-1,-1,2020-07-08
97624,-1,-1,2020-07-08
97630,18,35.3,2020-07-08
97632,-1,-1,2020-07-08
97633,-1,-1,2020-07-08
97641,0,0,2020-07-08
97701,61,10.3,2020-07-08
97702,61,15,2020-07-08
97703,32,9.6,2020-07-08
97707,-1,-1,2020-07-08
97708,-1,-1,2020-07-08
97720,-1,-1,2020-07-08
97734,10,35.9,2020-07-08
97738,0,0,2020-07-08
97739,-1,-1,2020-07-08
97741,47,39.5,2020-07-08
97753,0,0,2020-07-08
97754,13,7,2020-07-08
97756,48,14.3,2020-07-08
97759,-1,-1,2020-07-08
97760,-1,-1,2020-07-08
97761,77,193.1,2020-07-08
97801,90,41.8,2020-07-08
97813,-1,-1,2020-07-08
97814,-1,-1,2020-07-08
97818,50,120.2,2020-07-08
97820,0,0,2020-07-08
97824,-1,-1,2020-07-08
97826,-1,-1,2020-07-08
97827,-1,-1,2020-07-08
97828,-1,-1,2020-07-08
97836,-1,-1,2020-07-08
97838,474,187,2020-07-08
97844,47,123.5,2020-07-08
97845,-1,-1,2020-07-08
97846,-1,-1,2020-07-08
97850,308,181.7,2020-07-08
97862,18,15.4,2020-07-08
97865,0,0,2020-07-08
97868,-1,-1,2020-07-08
97869,0,0,2020-07-08
97875,24,92,2020-07-08
97882,122,157.2,2020-07-08
97883,-1,-1,2020-07-08
97885,-1,-1,2020-07-08
97886,-1,-1,2020-07-08
97913,35,63.3,2020-07-08
97914,148,77.1,2020-07-08
97918,26,57.3,2020-07-08
97002,19,33.8,2020-07-15
97003,88,34,2020-07-15
97004,10,22.8,2020-07-15
97005,84,33.7,2020-07-15
97006,144,22.8,2020-07-15
97007,116,17.3,2020-07-15
97008,59,20.4,2020-07-15
97009,16,20.6,2020-07-15
97013,142,62.6,2020-07-15
97014,-1,-1,2020-07-15
97015,48,24.6,2020-07-15
97016,-1,-1,2020-07-15
97017,-1,-1,2020-07-15
97018,-1,-1,2020-07-15
97019,15,47.5,2020-07-15
97021,0,-1,2020-07-15
97022,-1,-1,2020-07-15
97023,15,15.3,2020-07-15
97024,124,121.1,2020-07-15
97026,59,154.7,2020-07-15
97027,33,27.2,2020-07-15
97030,177,48.2,2020-07-15
97031,90,49,2020-07-15
97032,60,119,2020-07-15
97034,33,17.5,2020-07-15
97035,52,21.7,2020-07-15
97038,55,36.4,2020-07-15
97040,-1,-1,2020-07-15
97041,10,35.5,2020-07-15
97042,12,41.1,2020-07-15
97045,158,30.8,2020-07-15
97048,10,14.9,2020-07-15
97049,-1,-1,2020-07-15
97051,11,6.9,2020-07-15
97053,-1,-1,2020-07-15
97054,-1,-1,2020-07-15
97055,24,13.8,2020-07-15
97056,16,13.9,2020-07-15
97058,103,51.9,2020-07-15
97060,97,45.7,2020-07-15
97062,130,47.4,2020-07-15
97063,-1,-1,2020-07-15
97064,-1,-1,2020-07-15
97067,-1,-1,2020-07-15
97068,42,14.8,2020-07-15
97070,47,22.4,2020-07-15
97071,366,127.1,2020-07-15
97078,113,52.7,2020-07-15
97080,180,44,2020-07-15
97086,70,26.9,2020-07-15
97089,23,19.2,2020-07-15
