date,cases_0_to_9,cases_10_to_19,cases_0_to_19,cases_20_to_29,cases_30_to_39,cases_40_to_49,cases_50_to_59,cases_60_to_69,cases_70_to_79,cases_80_and_over,cases_Not_available,cases_Total,new_cases_0_to_9,new_cases_10_to_19,new_cases_0_to_19,new_cases_20_to_29,new_cases_30_to_39,new_cases_40_to_49,new_cases_50_to_59,new_cases_60_to_69,new_cases_70_to_79,new_cases_80_and_over,new_cases_Not_available,new_cases_Total,new_cases_0_to_29,new_case_prcnt_0_to_29,new_cases_30_to_59,new_case_prcnt_30_to_59,new_cases_60_and_over,new_case_prcnt_60_and_over,hosp_0_to_9,hosp_10_to_19,hosp_0_to_19,hosp_20_to_29,hosp_30_to_39,hosp_40_to_49,hosp_50_to_59,hosp_60_to_69,hosp_70_to_79,hosp_80_and_over,hosp_Not_available,hosp_Total,death_0_to_9,death_10_to_19,death_0_to_19,death_20_to_29,death_30_to_39,death_40_to_49,death_50_to_59,death_60_to_69,death_70_to_79,death_80_and_over,death_Not_available,death_Total,p_hosp_0_to_9,p_hosp_10_to_19,p_hosp_0_to_19,p_hosp_20_to_29,p_hosp_30_to_39,p_hosp_40_to_49,p_hosp_50_to_59,p_hosp_60_to_69,p_hosp_70_to_79,p_hosp_80_and_over,p_hosp_Not_available,p_hosp_Total,p_death_0_to_9,p_death_10_to_19,p_death_0_to_19,p_death_20_to_29,p_death_30_to_39,p_death_40_to_49,p_death_50_to_59,p_death_60_to_69,p_death_70_to_79,p_death_80_and_over,p_death_Not_available,p_death_Total,cases_overall_prcnt_0_to_9,cases_overall_prcnt_10_to_19,cases_overall_prcnt_0_to_19,cases_overall_prcnt_20_to_29,cases_overall_prcnt_30_to_39,cases_overall_prcnt_40_to_49,cases_overall_prcnt_50_to_59,cases_overall_prcnt_60_to_69,cases_overall_prcnt_70_to_79,cases_overall_prcnt_80_and_over,cases_overall_prcnt_Not_available,cases_overall_prcnt_Total,hosp_overall_prcnt_0_to_9,hosp_overall_prcnt_10_to_19,hosp_overall_prcnt_0_to_19,hosp_overall_prcnt_20_to_29,hosp_overall_prcnt_30_to_39,hosp_overall_prcnt_40_to_49,hosp_overall_prcnt_50_to_59,hosp_overall_prcnt_60_to_69,hosp_overall_prcnt_70_to_79,hosp_overall_prcnt_80_and_over,hosp_overall_prcnt_Not_available,hosp_overall_prcnt_Total,death_overall_prcnt_0_to_9,death_overall_prcnt_10_to_19,death_overall_prcnt_0_to_19,death_overall_prcnt_20_to_29,death_overall_prcnt_30_to_39,death_overall_prcnt_40_to_49,death_overall_prcnt_50_to_59,death_overall_prcnt_60_to_69,death_overall_prcnt_70_to_79,death_overall_prcnt_80_and_over,death_overall_prcnt_Not_available,death_overall_prcnt_Total
2020_10_28,2082,4715,6797,9372,7697,6881,5466,3407,2034,1530,44,43228,15,50,65,84,75,69,49,39,21,15,3,420,149,35.476190476190474,193,45.95238095238095,75,17.857142857142858,36,43,79,217,252,356,501,598,607,523,1,3134,0,0,0,1,5,14,45,111,160,335,0,671,1.729106628242075,0.911983032873807,1.162277475356775,2.315407597097738,3.274002858256463,5.173666618224095,9.165751920965972,17.552098620487232,29.842674532940023,34.18300653594771,2.272727272727273,7.249930600536689,0.0,0.0,0.0,0.010670081092616305,0.06496037417175524,0.20345879959308238,0.823271130625686,3.2579982389198707,7.866273352999016,21.895424836601308,0.0,1.5522346627186083,4.816322753770704,10.90728231701675,15.723605070787453,21.68039233829925,17.805588970111966,15.91792356805774,12.64458221523087,7.881465716665124,4.705283612473397,3.53937262885167,0.1017858795225317,100.0,1.148691767708998,1.372048500319081,2.5207402680280793,6.924058710912572,8.040842373962986,11.359285258455648,15.985960433950224,19.0810465858328,19.36821952776005,16.687938736439055,0.03190810465858328,100.0,0.0,0.0,0.0,0.14903129657228018,0.7451564828614009,2.0864381520119224,6.7064083457526085,16.5424739195231,23.84500745156483,49.92548435171386,0.0,100.0
2020_10_29,2110,4775,6885,9495,7798,6978,5535,3452,2060,1549,41,43793,28,60,88,123,101,97,69,45,26,19,-3,565,211,37.34513274336283,267,47.256637168141594,90,15.929203539823009,36,44,80,222,254,360,508,602,611,532,1,3170,0,0,0,1,5,14,45,111,160,337,0,673,1.7061611374407581,0.9214659685863874,1.1619462599854757,2.338072669826224,3.2572454475506536,5.159071367153913,9.177958446251129,17.439165701042874,29.660194174757283,34.34473854099419,2.4390243902439024,7.238599776219943,0.0,0.0,0.0,0.010531858873091101,0.06411900487304437,0.20063055316709658,0.8130081300813009,3.2155272305909617,7.766990291262135,21.755971594577147,0.0,1.5367752837211428,4.81812161761012,10.90356906354897,15.721690681159089,21.681547279245542,17.806498755508873,15.934053387527687,12.639006233872994,7.882538305208595,4.7039481195624875,3.537094969515676,0.09362226839905921,100.0,1.135646687697161,1.38801261829653,2.5236593059936907,7.003154574132492,8.012618296529968,11.35646687697161,16.025236593059937,18.990536277602523,19.274447949526813,16.782334384858043,0.031545741324921134,100.0,0.0,0.0,0.0,0.1485884101040119,0.7429420505200595,2.0802377414561666,6.686478454680535,16.493313521545318,23.774145616641903,50.074294205052006,0.0,100.0
2020_10_30,2145,4840,6985,9644,7913,7058,5608,3485,2083,1568,44,44388,35,65,100,149,115,80,73,33,23,19,3,595,249,41.84873949579832,268,45.04201680672269,75,12.605042016806722,37,44,81,225,259,363,516,603,616,539,2,3204,0,0,0,1,5,14,45,111,160,339,0,675,1.724941724941725,0.9090909090909091,1.1596277738010021,2.333056822895064,3.2730949071148743,5.143100028336639,9.20114122681883,17.302725968436157,29.572731637061928,34.375,4.545454545454546,7.218167072181671,0.0,0.0,0.0,0.010369141435089173,0.06318716036901302,0.19835647492207426,0.8024251069900142,3.1850789096126255,7.6812289966394625,21.619897959183675,0.0,1.5206812652068127,4.832387131657205,10.903847886816257,15.736235018473462,21.726592772821483,17.826890150491124,15.900693881229161,12.634045237451563,7.851221050734432,4.692709741371542,3.532486257547085,0.09912588988014778,100.0,1.1548064918851435,1.373283395755306,2.5280898876404496,7.022471910112359,8.083645443196005,11.329588014981274,16.10486891385768,18.820224719101123,19.22596754057428,16.822721598002495,0.062421972534332085,100.0,0.0,0.0,0.0,0.14814814814814814,0.7407407407407407,2.074074074074074,6.666666666666667,16.444444444444443,23.703703703703702,50.22222222222222,0.0,100.0
2020_11_02,2233,5003,7236,10006,8225,7298,5790,3602,2156,1621,44,45978,88,163,251,362,312,240,182,117,73,53,0,1590,613,38.55345911949686,734,46.16352201257862,243,15.283018867924529,38,47,85,228,262,367,522,611,621,551,4,3251,0,0,0,1,5,14,46,113,164,349,0,692,1.701746529332736,0.9394363381970817,1.1746821448313987,2.2786328203078154,3.1854103343465043,5.028775006851192,9.015544041450777,16.96279844530816,28.803339517625233,33.99136335595311,9.090909090909092,7.070772978380965,0.0,0.0,0.0,0.009994003597841295,0.060790273556231005,0.1918333790079474,0.7944732297063902,3.1371460299833425,7.606679035250464,21.529919802590992,0.0,1.5050676410457176,4.856670581582496,10.881291052242377,15.737961633824872,21.762582104484753,17.888990386706684,15.872808734612207,12.592979250946104,7.83418156509635,4.689199182217583,3.5255991996172082,0.09569794249423637,100.0,1.168871116579514,1.4457090126115042,2.614580129191018,7.013226699477084,8.059058751153492,11.288834204860043,16.056597969855428,18.794217163949554,19.10181482620732,16.948631190402953,0.12303906490310673,100.0,0.0,0.0,0.0,0.14450867052023122,0.7225433526011561,2.023121387283237,6.6473988439306355,16.329479768786126,23.69942196531792,50.433526011560694,0.0,100.0
2020_11_03,2260,5053,7313,10092,8312,7376,5855,3654,2175,1634,49,46460,27,50,77,86,87,78,65,52,19,13,5,482,163,33.81742738589212,230,47.71784232365145,84,17.42738589211618,39,46,85,229,266,369,523,618,628,556,4,3278,0,0,0,1,5,15,46,114,166,354,0,701,1.7256637168141593,0.9103502869582426,1.1623136879529605,2.269124058660325,3.200192492781521,5.002711496746204,8.932536293766011,16.912972085385878,28.873563218390803,34.02692778457772,8.16326530612245,7.055531640120534,0.0,0.0,0.0,0.009908838684106223,0.06015399422521655,0.20336225596529284,0.7856532877882152,3.1198686371100166,7.632183908045977,21.664626682986537,0.0,1.5088247955230305,4.864399483426603,10.87602238484718,15.740421868273783,21.72191132156694,17.8906586310805,15.87602238484718,12.602238484718036,7.864829961256995,4.681446405510116,3.5170038743004737,0.10546706844597503,100.0,1.1897498474679682,1.403294691885296,2.593044539353264,6.985967053081147,8.11470408785845,11.2568639414277,15.954850518608907,18.8529591214155,19.15802318486882,16.96156192800488,0.12202562538133008,100.0,0.0,0.0,0.0,0.14265335235378032,0.7132667617689016,2.1398002853067046,6.562054208273895,16.262482168330955,23.680456490727533,50.49928673323823,0.0,100.0
2020_11_04,2286,5113,7399,10191,8419,7488,5942,3707,2200,1652,51,47049,26,60,86,99,107,112,87,53,25,18,2,589,185,31.40916808149406,306,51.95246179966044,96,16.298811544991512,38,46,84,233,266,370,527,627,635,564,6,3312,0,0,0,1,5,15,46,115,166,357,0,705,1.6622922134733158,0.8996675141795424,1.1352885525070955,2.2863310764399962,3.1595201330324265,4.941239316239316,8.869067653988557,16.913946587537094,28.863636363636363,34.14043583535109,11.76470588235294,7.0394694892558825,0.0,0.0,0.0,0.009812579727210283,0.05938947618482005,0.2003205128205128,0.7741501178054527,3.1022390072835178,7.545454545454546,21.610169491525426,0.0,1.4984377988905184,4.858764267040745,10.867393568407405,15.72615783544815,21.660396607791878,17.89411039554507,15.915322323535039,12.629386384407745,7.8790197453718465,4.675976110012965,3.511232969882463,0.10839762800484601,100.0,1.1473429951690821,1.3888888888888888,2.536231884057971,7.035024154589372,8.031400966183575,11.171497584541063,15.91183574879227,18.931159420289855,19.17270531400966,17.028985507246375,0.18115942028985507,100.0,0.0,0.0,0.0,0.14184397163120568,0.7092198581560284,2.127659574468085,6.524822695035461,16.31205673758865,23.54609929078014,50.638297872340424,0.0,100.0
2020_11_05,2328,5200,7528,10375,8552,7625,6041,3766,2233,1667,52,47839,42,87,129,184,133,137,99,59,33,15,1,790,313,39.620253164556964,369,46.70886075949367,107,13.544303797468354,41,47,88,233,266,372,531,632,638,568,6,3334,0,0,0,1,5,15,46,116,168,359,0,710,1.761168384879725,0.9038461538461539,1.1689691817215728,2.2457831325301205,3.110383536014967,4.8786885245901646,8.789935441152128,16.781731279872545,28.57142857142857,34.07318536292742,11.538461538461538,6.969209222600807,0.0,0.0,0.0,0.009638554216867469,0.05846585594013096,0.19672131147540983,0.7614633338851183,3.0801911842804035,7.523510971786834,21.535692861427712,0.0,1.4841447354668784,4.866322456573089,10.869792428771504,15.736114885344593,21.687326240096994,17.876627855933442,15.938878321035139,12.627772319655511,7.872238132067978,4.667739710278225,3.484604611300403,0.10869792428771505,100.0,1.229754049190162,1.4097180563887222,2.6394721055788843,6.988602279544091,7.978404319136173,11.157768446310738,15.926814637072585,18.95620875824835,19.13617276544691,17.036592681463706,0.1799640071985603,100.0,0.0,0.0,0.0,0.14084507042253522,0.704225352112676,2.112676056338028,6.47887323943662,16.338028169014084,23.661971830985916,50.563380281690144,0.0,100.0
2020_11_06,2367,5278,7645,10562,8687,7731,6128,3833,2261,1705,56,48608,39,78,117,187,135,106,87,67,28,38,4,769,304,39.531859557867364,328,42.65279583875162,133,17.29518855656697,41,47,88,237,267,376,538,642,650,575,5,3378,0,0,0,1,5,15,47,116,169,363,0,716,1.7321504013519222,0.8904888215233043,1.1510791366906474,2.2438932020450673,3.0735581903994476,4.863536411848403,8.779373368146214,16.749282546308375,28.74834144183989,33.724340175953074,8.928571428571429,6.949473337722186,0.0,0.0,0.0,0.00946790380609733,0.05755726948313571,0.19402405898331393,0.7669712793733682,3.026350117401513,7.474568774878372,21.29032258064516,0.0,1.4730085582620145,4.869568795260039,10.858294930875577,15.727863726135615,21.728933508887426,17.871543778801843,15.904789335088875,12.60697827518104,7.885533245556287,4.651497695852535,3.50765306122449,0.1152073732718894,100.0,1.2137359384251036,1.3913558318531676,2.605091770278271,7.015985790408526,7.904085257548846,11.13084665482534,15.926583777383067,19.00532859680284,19.242155121373592,17.021906453522796,0.14801657785671996,100.0,0.0,0.0,0.0,0.13966480446927373,0.6983240223463687,2.094972067039106,6.564245810055866,16.201117318435752,23.60335195530726,50.69832402234637,0.0,100.0
2020_11_09,2491,5539,8030,11154,9198,8126,6412,4007,2378,1783,67,51155,124,261,385,592,511,395,284,174,117,78,11,2547,977,38.35885355319984,1190,46.72163329407146,369,14.487632508833922,41,51,92,238,274,385,549,656,666,595,8,3463,0,0,0,1,5,15,50,117,171,375,0,734,1.6459253311922921,0.9207438165733887,1.145703611457036,2.1337636722252107,2.9789084583605128,4.737878414964312,8.56207111665627,16.371350137259796,28.006728343145497,33.370723499719574,11.940298507462686,6.7696217378555374,0.0,0.0,0.0,0.008965393580778197,0.05435964340073929,0.1845926655180901,0.7797878976918279,2.9198901921637135,7.190916736753575,21.031968592260235,0.0,1.434854852898055,4.869514221483726,10.827876062945949,15.697390284429675,21.804320203303686,17.98064705307399,15.885055224318249,12.534454110057668,7.833056397224123,4.648616948489884,3.485485289805493,0.1309744892972339,100.0,1.1839445567427087,1.4727115218019058,2.6566560785446143,6.872653768408894,7.912214842622004,11.117528154779093,15.853306381749928,18.94311290788334,19.231879872942535,17.181634421022235,0.23101357204735778,100.0,0.0,0.0,0.0,0.1362397820163488,0.6811989100817438,2.043596730245232,6.8119891008174385,15.940054495912806,23.29700272479564,51.08991825613079,0.0,100.0
2020_11_10,2524,5621,8145,11326,9340,8258,6499,4056,2414,1804,67,51909,33,82,115,172,142,132,87,49,36,21,0,754,287,38.06366047745358,361,47.87798408488064,106,14.058355437665783,41,52,93,240,277,390,550,666,677,608,10,3511,0,0,0,1,5,15,50,117,172,377,0,737,1.624405705229794,0.9251022949653086,1.141804788213628,2.119018188239449,2.9657387580299783,4.7226931460402035,8.462840436990305,16.420118343195266,28.044739022369512,33.70288248337029,14.925373134328357,6.76375965632164,0.0,0.0,0.0,0.008829242450997704,0.05353319057815846,0.18164204407846937,0.7693491306354824,2.8846153846153846,7.1251035625517805,20.8980044345898,0.0,1.419792328883238,4.862355275578416,10.82856537401992,15.690920649598336,21.818952397464795,17.993026257489067,15.90860929703905,12.519986900152189,7.813673929376408,4.650445972760022,3.4753125662216573,0.1290720298984762,100.0,1.1677584733694104,1.4810595272002278,2.6488180005696385,6.835659356308744,7.889490173739675,11.10794645400171,15.665052691540872,18.968954713756766,19.282255767587582,17.31700370264882,0.28481913984619767,100.0,0.0,0.0,0.0,0.13568521031207598,0.6784260515603799,2.03527815468114,6.784260515603799,15.87516960651289,23.337856173677068,51.153324287652644,0.0,100.0
2020_11_11,2586,5722,8308,11515,9470,8392,6601,4123,2455,1838,68,52770,62,101,163,189,130,134,102,67,41,34,1,861,352,40.882694541231125,366,42.508710801393725,142,16.492450638792103,41,57,98,240,280,392,558,672,684,619,10,3553,0,0,0,1,5,15,50,117,173,381,0,742,1.585460170146945,0.9961551904928346,1.1795859412614347,2.0842379504993485,2.956705385427666,4.671115347950429,8.453264656870171,16.298811544991512,27.86150712830957,33.67791077257889,14.705882352941178,6.7329922304339584,0.0,0.0,0.0,0.008684324793747287,0.05279831045406547,0.17874165872259296,0.7574609907589759,2.8377395100654863,7.046843177189409,20.729053318824807,0.0,1.4061019518665907,4.900511654349062,10.843282167898428,15.74379382224749,21.821110479439074,17.945802539321583,15.90297517528899,12.509001326511274,7.8131514117870005,4.652264544248626,3.4830396058366495,0.12886109531931023,100.0,1.1539544047283985,1.6042780748663101,2.758232479594709,6.754855052068675,7.880664227413454,11.032929918378835,15.705037996059668,18.91359414579229,19.25133689839572,17.421896988460457,0.28145229383619474,100.0,0.0,0.0,0.0,0.1347708894878706,0.6738544474393531,2.0215633423180592,6.738544474393531,15.768194070080863,23.315363881401616,51.34770889487871,0.0,100.0
2020_11_12,2642,5871,8513,11759,9682,8548,6725,4195,2498,1885,74,53879,56,149,205,244,212,156,124,72,43,47,6,1109,449,40.48692515779982,492,44.36429215509468,162,14.60775473399459,41,60,101,243,282,394,561,676,688,626,13,3584,0,0,0,1,6,15,50,118,173,383,0,746,1.5518546555639667,1.0219724067450178,1.1864207682368142,2.0665022535929927,2.912621359223301,4.609265325222274,8.342007434944238,16.114421930870083,27.542033626901517,33.20954907161804,17.56756756756757,6.6519423151877355,0.0,0.0,0.0,0.008504124500382685,0.06197066721751704,0.1754796443612541,0.7434944237918215,2.8128724672228844,6.925540432345876,20.318302387267906,0.0,1.384583975203697,4.903580244622209,10.896638764639285,15.800219009261493,21.824829711019134,17.969895506598117,15.865179383433249,12.481671894430113,7.78596484715752,4.636314705172702,3.4985801518216744,0.13734479110599676,100.0,1.1439732142857142,1.6741071428571428,2.818080357142857,6.780133928571429,7.868303571428571,10.993303571428571,15.652901785714286,18.861607142857142,19.196428571428573,17.466517857142858,0.3627232142857143,100.0,0.0,0.0,0.0,0.13404825737265416,0.8042895442359249,2.0107238605898123,6.702412868632708,15.817694369973191,23.19034852546917,51.34048257372654,0.0,100.0
2020_11_13,2700,6000,8700,11986,9865,8712,6844,4286,2534,1928,82,54937,58,129,187,227,183,164,119,91,36,43,8,1058,414,39.130434782608695,466,44.045368620037806,170,16.068052930056712,41,61,102,246,287,404,567,680,690,638,14,3628,0,0,0,1,7,15,50,118,174,388,0,753,1.5185185185185186,1.0166666666666666,1.1724137931034484,2.052394460203571,2.909275215408008,4.637281910009182,8.284628872004676,15.865608959402708,27.229676400947117,33.09128630705394,17.073170731707318,6.6039281358647175,0.0,0.0,0.0,0.00834306691139663,0.07095793208312215,0.17217630853994492,0.7305669199298656,2.753149790013999,6.866614048934491,20.12448132780083,0.0,1.3706609388936417,4.9147204980250105,10.921601106722246,15.836321604747257,21.817718477528807,17.95693248630249,15.858164806960701,12.457906329067841,7.801663723901924,4.612556200739029,3.5094744889600817,0.1492618817918707,100.0,1.1300992282249174,1.681367144432194,2.811466372657111,6.780595369349504,7.910694597574421,11.13561190738699,15.628445424476295,18.74310915104741,19.018743109151046,17.585446527012127,0.38588754134509373,100.0,0.0,0.0,0.0,0.13280212483399734,0.9296148738379814,1.9920318725099602,6.6401062416998675,15.670650730411687,23.10756972111554,51.527224435590966,0.0,100.0
2020_11_16,2830,6307,9137,12586,10322,9119,7180,4529,2669,2026,78,57646,130,307,437,600,457,407,336,243,135,98,-4,2709,1037,38.27980804724991,1200,44.29678848283499,476,17.57105943152455,45,65,110,255,295,420,583,706,719,658,8,3754,0,0,0,1,7,16,50,121,176,394,0,765,1.5901060070671376,1.0306009196131283,1.2038962460326148,2.02606070236771,2.857973260995931,4.605768176335125,8.119777158774372,15.588430117023625,26.938928437617083,32.477788746298124,10.256410256410255,6.512160427436423,0.0,0.0,0.0,0.00794533608771651,0.06781631466770006,0.17545783528895711,0.6963788300835655,2.671671450651358,6.594230048707381,19.447186574531095,0.0,1.327065190993304,4.909273843805295,10.94091524130035,15.850189085105646,21.833258161884608,17.90583908684037,15.818964021788155,12.455330812198591,7.8565728758283315,4.6299829996877495,3.51455434895743,0.13530860770912118,100.0,1.1987213638785297,1.7314864144912094,2.930207778369739,6.792754395311667,7.858284496537027,11.188066062866277,15.530101225359616,18.8066062866276,19.15290356952584,17.527970165157164,0.21310602024507191,100.0,0.0,0.0,0.0,0.13071895424836602,0.9150326797385621,2.0915032679738563,6.5359477124183005,15.816993464052288,23.00653594771242,51.50326797385621,0.0,100.0
2020_11_17,2876,6400,9276,12781,10462,9257,7321,4602,2713,2074,84,58570,46,93,139,195,140,138,141,73,44,48,6,924,334,36.14718614718615,419,45.34632034632035,165,17.857142857142858,44,65,109,258,300,424,589,714,728,671,12,3805,0,0,0,1,7,16,51,127,178,398,0,778,1.52990264255911,1.015625,1.17507546356188,2.018621391127455,2.8675205505639454,4.580317597493789,8.045348996038793,15.514993481095177,26.833763361592332,32.35294117647059,14.285714285714285,6.496499914632064,0.0,0.0,0.0,0.007824113919098662,0.06690881284649207,0.17284217349033162,0.696626143969403,2.7596697088222513,6.561002580169554,19.18997107039537,0.0,1.328325081099539,4.910363667406522,10.92709578282397,15.837459450230494,21.821751750042683,17.862386887485062,15.805019634625236,12.499573160320983,7.8572648113368615,4.6320641966877245,3.541061977121393,0.14341813214956461,100.0,1.1563731931668857,1.7082785808147174,2.864651773981603,6.7805519053876475,7.884362680683312,11.14323258869908,15.479632063074902,18.76478318002628,19.132720105124836,17.634691195795007,0.31537450722733246,100.0,0.0,0.0,0.0,0.12853470437017994,0.8997429305912596,2.056555269922879,6.5552699228791775,16.323907455012854,22.87917737789203,51.15681233933162,0.0,100.0
2020_11_18,2922,6511,9433,13005,10670,9415,7470,4709,2773,2104,90,59669,46,111,157,224,208,158,149,107,60,30,6,1099,381,34.66787989080983,515,46.86078252957234,197,17.925386715195632,46,65,111,266,305,434,602,727,744,685,14,3888,0,0,0,1,7,16,51,128,181,404,0,788,1.5742642026009581,0.9983105513745969,1.1767200254425951,2.045367166474433,2.858481724461106,4.609665427509293,8.058902275769746,15.438521979188788,26.83014785430941,32.55703422053232,15.555555555555555,6.51594630377583,0.0,0.0,0.0,0.007689350249903883,0.06560449859418932,0.1699415825809878,0.6827309236947792,2.7181991930346148,6.527226830147854,19.20152091254753,0.0,1.3206187467529202,4.897015200522884,10.911863781863278,15.808878982386164,21.79523705776869,17.88198226884982,15.778712564313128,12.519063500310043,7.891870150329317,4.647304295362751,3.526119090314904,0.15083209036518125,100.0,1.183127572016461,1.6718106995884774,2.8549382716049383,6.841563786008231,7.844650205761317,11.162551440329219,15.483539094650206,18.698559670781894,19.135802469135804,17.618312757201647,0.360082304526749,100.0,0.0,0.0,0.0,0.12690355329949238,0.8883248730964467,2.030456852791878,6.472081218274112,16.243654822335024,22.96954314720812,51.26903553299493,0.0,100.0
